ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-515813,Source2,1,2022-09-06 07:56:12,2022-09-06 08:40:44,34.854401,-82.447151,,,0.0,Crash on SC-253 Blue Ridge Dr at Leone Ave.,W Blue Ridge Dr,Greenville,Greenville,SC,29611-3904,US,US/Eastern,KGMU,2022-09-06 07:53:00,73.0,73.0,90.0,28.93,10.0,W,6.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515815,Source2,1,2022-09-06 04:04:26,2022-09-06 05:05:44,47.659,-117.432991,,,0.0,Earlier crash on Main Ave at Cedar St.,W Main Ave,Spokane,Spokane,WA,99201,US,US/Pacific,KSFF,2022-09-06 03:53:00,51.0,51.0,68.0,28.03,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-515817,Source2,1,2022-09-06 07:12:10,2022-09-06 07:41:40,33.044746,-96.873901,,,0.0,Crash on FM-544 Parker Rd at Plano Pkwy.,Plano Pkwy,Carrollton,Denton,TX,75010,US,US/Central,KADS,2022-09-06 06:47:00,77.0,77.0,78.0,29.32,13.0,S,3.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515818,Source2,1,2022-09-06 07:34:29,2022-09-06 08:03:26,26.696825,-81.900719,,,0.0,Crash on Littleton Rd at US-41 Cleveland Ave.,Littleton Rd,North Fort Myers,Lee,FL,33903,US,US/Eastern,KFMY,2022-09-06 07:53:00,80.0,80.0,90.0,30.02,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515819,Source2,1,2022-09-06 06:44:39,2022-09-06 07:44:25,30.359711,-97.532639,,,0.0,Crash on FM-973 at Suncrest Rd.,FM 973 N,Manor,Travis,TX,78653,US,US/Central,KEDC,2022-09-06 06:35:00,70.0,70.0,100.0,29.36,10.0,SW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-515820,Source2,1,2022-09-06 07:57:24,2022-09-06 08:42:12,34.53157,-82.696854,,,0.0,Crash on SC-28-BYP Pearman Dairy Rd at Whitehall Rd.,Whitehall Rd,Anderson,Anderson,SC,29625-2006,US,US/Eastern,KAND,2022-09-06 07:56:00,72.0,72.0,97.0,29.2,10.0,WSW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515822,Source3,1,2022-09-06 07:35:32,2022-09-06 08:05:20,30.35861,-97.678558,,,0.0,Crash on Bonnie Brae St at Teasdale Ter.,Teasdale Ter,Austin,Travis,TX,78753-4556,US,US/Central,KATT,2022-09-06 07:51:00,72.0,72.0,93.0,29.35,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515823,Source2,1,2022-09-06 08:37:23,2022-09-06 09:04:34,39.683842,-75.68543199999998,,,0.0,Crash on DE-4 Ogletown Stanton Rd at Brookbend Dr.,Ogletown Stanton Rd,Newark,New Castle,DE,19713,US,US/Eastern,KILG,2022-09-06 08:51:00,72.0,72.0,93.0,29.87,0.75,WSW,5.0,0.34,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515826,Source2,2,2022-09-06 08:40:49,2022-09-06 09:10:26,40.0947,-75.362808,,,0.0,Crash on US-202 Dekalb Pike at Henderson Rd.,S Henderson Rd,King of Prussia,Montgomery,PA,19406,US,US/Eastern,KLOM,2022-09-06 08:35:00,70.0,70.0,99.0,29.66,1.0,E,3.0,0.27,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515827,Source2,1,2022-09-06 08:40:49,2022-09-06 09:10:26,40.0135,-75.267212,,,0.0,Crash on Montgomery Ave at Essex Ave.,N Essex Ave,Narberth,Montgomery,PA,19072-1604,US,US/Eastern,KLOM,2022-09-06 08:35:00,70.0,70.0,99.0,29.66,1.0,E,3.0,0.27,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515828,Source2,1,2022-09-06 08:40:49,2022-09-06 09:10:26,40.117573,-75.347946,,,0.0,Crash on Main St at Markley St.,Markley St,Norristown,Montgomery,PA,19401,US,US/Eastern,KLOM,2022-09-06 08:35:00,70.0,70.0,99.0,29.66,1.0,E,3.0,0.27,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515829,Source2,1,2022-09-06 08:40:49,2022-09-06 09:10:26,40.163712,-75.08273299999998,,,0.0,Crash on Byberry Rd at Karen Ln.,Byberry Rd,Hatboro,Montgomery,PA,19040-3712,US,US/Eastern,KPNE,2022-09-06 08:36:00,72.0,72.0,93.0,29.86,0.75,SSE,5.0,0.49,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515830,Source2,1,2022-09-06 08:40:49,2022-09-06 09:10:26,40.110939,-75.337692,,,0.0,Crash on Lafayette St at Walnut St.,Walnut St,Norristown,Montgomery,PA,19401-5017,US,US/Eastern,KLOM,2022-09-06 08:35:00,70.0,70.0,99.0,29.66,1.0,E,3.0,0.27,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515831,Source2,1,2022-09-06 06:38:12,2022-09-06 07:07:54,30.11692,-92.062851,,,0.0,Crash on LA-733 Broussard Rd at Rue Fosse.,Rue Fosse,Lafayette,Lafayette,LA,70508-7819,US,US/Central,KLFT,2022-09-06 06:53:00,77.0,77.0,94.0,30.0,10.0,CALM,0.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515832,Source2,1,2022-09-06 06:37:20,2022-09-06 07:22:54,42.424068,-71.08979000000002,,,0.0,Multi-vehicle crash on MA-28 Fellsway Westbound at MA-60 Salem St.,Salem St,Medford,Middlesex,MA,02155,US,US/Eastern,KBOS,2022-09-06 06:29:00,63.0,63.0,93.0,30.09,6.0,E,9.0,0.03,Rain,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-515833,Source2,1,2022-09-06 07:04:14,2022-09-06 07:52:23,35.282219,-80.914253,,,0.0,Lane blocked due to crash on Rozzelles Ferry Rd near Homestead Village Dr.,Toddville Rd,Charlotte,Mecklenburg,NC,28214,US,US/Eastern,KCLT,2022-09-06 06:52:00,74.0,74.0,93.0,29.2,10.0,W,3.0,0.0,Rain,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-515834,Source2,1,2022-09-06 06:58:45,2022-09-06 07:28:32,34.803421,-80.683289,,,0.0,Crash on Shiloh Unity Rd at Dusty Trail Ln.,Dusty Trail Ln,Lancaster,Lancaster,SC,29720,US,US/Eastern,KLKR,2022-09-06 06:55:00,75.0,75.0,94.0,29.48,9.0,SSW,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515835,Source3,2,2022-09-06 07:38:14,2022-09-06 08:22:39,40.798439,-74.077438,,,2.0999999046325684,Entry ramp to NJ-3 Westbound at Exit 16W from I-95 Northbound lane blocked due to crash.,New Jersey Tpke N,East Rutherford,Bergen,NJ,07073,US,US/Eastern,KTEB,2022-09-06 07:51:00,73.0,73.0,90.0,29.98,7.0,S,6.0,0.07,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515836,Source2,3,2022-09-06 06:53:16,2022-09-06 07:22:46,40.851711,-73.952538,,,0.0,Two lanes blocked due to crash on I-95 Southbound at George Washington Bridge.,George Washington Brg,Fort Lee,Bergen,NJ,07024,US,US/Eastern,KTEB,2022-09-06 06:51:00,72.0,72.0,93.0,29.97,7.0,S,6.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515837,Source2,1,2022-09-06 06:22:20,2022-09-06 06:52:01,29.356661,-98.523148,,,0.0,Crash on TX-13-LOOP Military Dr at Logwood Ave.,Logwood Ave,San Antonio,Bexar,TX,78221,US,US/Central,KSSF,2022-09-06 05:53:00,73.0,73.0,96.0,29.38,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-515838,Source2,1,2022-09-06 06:42:19,2022-09-06 07:12:07,29.394140000000004,-98.498802,,,0.0,Crash on Mitchell St at Probandt St.,Probandt,San Antonio,Bexar,TX,78204-2734,US,US/Central,KSSF,2022-09-06 06:53:00,72.0,72.0,97.0,29.39,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-515839,Source3,1,2022-09-06 06:40:06,2022-09-06 07:24:50,27.81003,-82.699966,,,0.0,Crash on CR-611 49th St at 42nd Ave.,49th St N,Saint Petersburg,Pinellas,FL,33709-5735,US,US/Eastern,KPIE,2022-09-06 06:53:00,79.0,79.0,100.0,30.0,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day
A-515840,Source2,1,2022-09-06 07:29:12,2022-09-06 07:56:29,28.13566,-82.463173,,,0.0,Crash on US-41 near Crystal Lake Rd.,Crystal Lake Rd,Lutz,Hillsborough,FL,33549,US,US/Eastern,KVDF,2022-09-06 07:35:00,,,,30.02,7.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515842,Source2,1,2022-09-06 05:22:41,2022-09-06 07:25:00,37.432468,-77.457024,,,0.0,Crash on Dalebrook Dr both ways at Beulah Rd.,S Beulah Rd,North Chesterfield,Chesterfield,VA,23237-1048,US,US/Eastern,KFCI,2022-09-06 05:26:00,73.0,73.0,100.0,29.7,9.0,S,7.0,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-515843,Source2,1,2022-09-06 05:22:41,2022-09-06 08:31:13,37.597324,-77.449486,,,0.0,Crash on US-1 Chamberlayne Ave both ways at Westbrook Ave.,Chamberlayne Ave,Richmond,Richmond City,VA,23227-5011,US,US/Eastern,KOFP,2022-09-06 05:06:00,74.0,74.0,97.0,29.73,10.0,S,8.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-515844,Source3,1,2022-09-06 07:08:52,2022-09-06 07:53:33,33.203709,-80.052132,,,0.0,Crash on SC-16 Cooper Store Ln at Hanna Rd.,Hanna Rd,Moncks Corner,Berkeley,SC,29461-7718,US,US/Eastern,KMKS,2022-09-06 07:15:00,73.0,73.0,100.0,29.94,2.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515846,Source2,1,2022-09-06 07:25:36,2022-09-06 08:55:59,28.49757,-82.540588,,,0.0,Crash on Timbercrest Rd near Augustine Rd.,Augustine Rd,Spring Hill,Hernando,FL,34608-3208,US,US/Eastern,KBKV,2022-09-06 07:53:00,76.0,76.0,100.0,29.97,9.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515847,Source2,1,2022-09-06 07:13:13,2022-09-06 07:58:37,26.628851,-81.872398,,,0.0,Crash on US-41 Cleveland Ave near Jeffcott St.,Cleveland Ave,Fort Myers,Lee,FL,33901-5863,US,US/Eastern,KFMY,2022-09-06 06:53:00,79.0,79.0,94.0,30.0,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515849,Source2,1,2022-09-06 07:27:51,2022-09-06 07:57:31,35.22581500000001,-80.613853,,,0.0,Lane blocked due to crash on Brooks Mill Rd at NC-24 Albemarle Rd.,Brooks Mill Rd,Charlotte,Mecklenburg,NC,28227,US,US/Eastern,KEQY,2022-09-06 07:53:00,75.0,75.0,94.0,29.28,6.0,SW,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515850,Source3,1,2022-09-06 07:10:33,2022-09-06 07:55:22,33.981918,-78.95525400000002,,,0.0,Crash on SC-19 at Mcnabb Rd.,E Highway 19,Loris,Horry,SC,29569-7239,US,US/Eastern,KCPC,2022-09-06 07:15:00,76.0,76.0,94.0,29.91,7.0,SSW,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515851,Source2,1,2022-09-06 07:42:45,2022-09-06 08:42:32,34.09259,-81.02651999999998,,,0.0,Crash on US-321 Fairfield Rd at Fairfield Park Rd.,Fairfield Park Rd,Columbia,Richland,SC,29203,US,US/Eastern,KCUB,2022-09-06 07:53:00,76.0,76.0,94.0,29.84,4.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515852,Source2,3,2022-09-06 07:09:46,2022-09-06 07:54:25,34.914188,-82.10717,,,0.0,Left lane blocked due to crash on I-85 Southbound at Exit 63 SC-290 Main St.,I-85 S,Duncan,Spartanburg,SC,29334,US,US/Eastern,KGSP,2022-09-06 06:53:00,71.0,71.0,93.0,28.99,10.0,SW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515853,Source2,2,2022-09-06 06:34:24,2022-09-06 07:22:54,40.55295200000001,-81.840271,,,0.0,Crash on US-62 Westbound at Township Road 353.,Township Road 353,Millersburg,Holmes,OH,44654-8716,US,US/Eastern,KBJJ,2022-09-06 06:34:00,66.0,66.0,100.0,28.84,10.0,N,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515854,Source2,1,2022-09-06 04:10:31,2022-09-06 04:58:45,33.989738,-117.359894,,,0.0,Right hand shoulder blocked due to crash on CA-91 Eastbound before Exit 34 Spruce St.,CA-91,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2022-09-06 03:53:00,77.0,77.0,64.0,28.94,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-515855,Source2,2,2022-09-06 04:31:35,2022-09-06 05:01:23,45.443184,-122.741058,,,1.440000057220459,Crash on I-5 Northbound between Exit 293 68th Ave and Exit 294 OR-99W Pacific Hwy.,SW Barbur Blvd,Portland,Multnomah,OR,97219,US,US/Pacific,KPDX,2022-09-06 04:53:00,61.0,61.0,58.0,29.95,10.0,NNW,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-515857,Source3,2,2022-09-06 06:59:42,2022-09-06 07:58:30,27.561489,-82.555771,,,0.0,Lane blocked due to crash on US-41 at Bayshore Rd.,Bayshore Rd,Palmetto,Manatee,FL,34221,US,US/Eastern,KSRQ,2022-09-06 06:53:00,77.0,77.0,94.0,29.97,10.0,ENE,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515858,Source2,1,2022-09-06 07:30:56,2022-09-06 08:00:04,26.61521,-81.874382,,,0.0,Crash on Nelson St at Maravilla Ave.,Nelson St,Fort Myers,Lee,FL,33901,US,US/Eastern,KFMY,2022-09-06 07:53:00,80.0,80.0,90.0,30.02,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515859,Source2,2,2022-09-06 07:31:04,2022-09-06 08:00:53,42.263531,-71.566757,,,0.0,Crash on I-90 Eastbound at I-495.,,Hopkinton,Middlesex,MA,01748,US,US/Eastern,KOWD,2022-09-06 07:43:00,64.0,64.0,93.0,30.06,5.0,E,3.0,0.07,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515860,Source2,3,2022-09-06 06:14:40,2022-09-06 07:01:02,41.57770900000001,-87.558228,,,0.0,Lane blocked due to crash on I-80 Westbound at Exit 161 IL-83 Torrence Ave.,Tri-State Tlwy,Lansing,Cook,IL,60438,US,US/Central,KIGQ,2022-09-06 06:15:00,68.0,68.0,97.0,29.44,10.0,E,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515861,Source2,1,2022-09-06 07:35:19,2022-09-06 08:03:00,40.4468,-79.950592,,,0.0,Crash on 5th Ave at Dithridge St.,S Dithridge St,Pittsburgh,Allegheny,PA,15213,US,US/Eastern,KAGC,2022-09-06 07:41:00,67.0,67.0,97.0,28.68,1.0,NW,6.0,0.0,Snow,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515862,Source3,1,2022-09-06 07:14:13,2022-09-06 07:59:00,33.716251,-78.94052099999998,,,0.0,Crash on Arrowhead Blvd at Claypond Rd.,Claypond Rd,Myrtle Beach,Horry,SC,29579-7326,US,US/Eastern,KMYR,2022-09-06 06:56:00,80.0,80.0,94.0,29.97,10.0,SSW,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515863,Source3,1,2022-09-06 07:15:01,2022-09-06 07:59:48,33.939671000000004,-81.23075899999998,,,0.0,Crash on Community Dr at Manus Cir.,Community Dr,Lexington,Lexington,SC,29073-7667,US,US/Eastern,KCAE,2022-09-06 06:56:00,74.0,74.0,100.0,29.74,8.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515864,Source3,1,2022-09-06 07:10:12,2022-09-06 07:55:01,34.218861,-79.796722,,,0.0,Crash on Cashua Dr at Milwaukee Dr.,W Milwaukee Dr,Florence,Florence,SC,29501,US,US/Eastern,KFLO,2022-09-06 06:53:00,77.0,77.0,94.0,29.85,9.0,SW,8.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515865,Source2,1,2022-09-06 07:28:40,2022-09-06 07:58:28,34.242081,-79.840271,,,0.0,Crash on Ebenezer Rd at Palmetto Shores Dr.,Palmetto Shores Dr,Florence,Darlington,SC,29501-9317,US,US/Eastern,KFLO,2022-09-06 07:53:00,77.0,77.0,94.0,29.86,10.0,SW,8.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-515866,Source2,1,2022-09-06 07:15:31,2022-09-06 08:00:19,34.509251,-82.08384699999998,,,0.0,Crash on US-76 at Gibbs Rd.,W Main St,Laurens,Laurens,SC,29360-6837,US,US/Eastern,KLUX,2022-09-06 07:15:00,72.0,72.0,94.0,29.27,10.0,WSW,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515867,Source2,1,2022-09-06 06:59:09,2022-09-06 07:58:54,34.68573,-82.91304000000002,,,0.0,Lane blocked due to crash on Wells Hwy at Shiloh Rd.,Shiloh Rd,Seneca,Oconee,SC,29678-1202,US,US/Eastern,KCEU,2022-09-06 06:54:00,70.0,70.0,100.0,29.08,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,True,False,False,False,True,False,False,True,False,False,False,Night,Day,Day,Day
A-515868,Source2,1,2022-09-06 07:00:23,2022-09-06 08:00:07,34.958988,-82.12271899999998,,,0.0,Crash on Wellford Rd at SC-129 Fort Prince Blvd.,Wellford Rd,Lyman,Spartanburg,SC,29365-1435,US,US/Eastern,KGSP,2022-09-06 06:53:00,71.0,71.0,93.0,28.99,10.0,SW,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515869,Source2,2,2022-09-06 07:28:57,2022-09-06 07:58:41,40.738831,-73.293373,,,0.0,Crash on CR-57 Bay Shore Rd at Ocean Ave.,Bay Shore Rd,Bay Shore,Suffolk,NY,11706-3601,US,US/Eastern,KISP,2022-09-06 07:56:00,74.0,74.0,93.0,29.9,10.0,SSE,8.0,0.02,Snow,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515870,Source2,1,2022-09-06 07:46:07,2022-09-06 08:31:34,40.757076,-74.207291,,,0.0,Right hand shoulder blocked due to crash on Garden State Pkwy Northbound at Exit 145 I-280 .,Maple Ter,East Orange,Essex,NJ,07018-4013,US,US/Eastern,KEWR,2022-09-06 07:51:00,74.0,74.0,93.0,29.97,5.0,SSE,6.0,0.05,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515871,Source2,3,2022-09-06 07:15:36,2022-09-06 08:00:33,41.136806,-74.16793100000002,,,0.0,Right lane blocked due to crash on I-87 Northbound at Exit 15A NY-17.,15A,Sloatsburg,Rockland,NY,10974,US,US/Eastern,KCDW,2022-09-06 06:53:00,73.0,73.0,90.0,29.81,5.0,CALM,0.0,0.06,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515872,Source2,2,2022-09-06 07:34:19,2022-09-06 08:04:04,36.334911,-82.363228,,,0.0,Crash on I-26 Westbound after Exit 22 Oak St.,I-26,Johnson City,Washington,TN,37601,US,US/Eastern,KTRI,2022-09-06 07:53:00,72.0,72.0,93.0,28.45,10.0,W,3.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515873,Source2,1,2022-09-06 06:48:43,2022-09-06 07:17:46,28.25885,-82.68261,,,0.0,Lane blocked due to crash on CR-587 Massachusetts Ave at Osteen Rd.,Osteen Rd,New Port Richey,Pasco,FL,34653,US,US/Eastern,KBKV,2022-09-06 06:53:00,75.0,75.0,96.0,29.95,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515874,Source2,3,2022-09-06 06:49:12,2022-09-06 07:18:47,41.830818,-87.69976,,,0.0,Lane blocked due to crash on I-55 Stevenson Expy Northbound at Exit 288 California Ave.,Stevenson Expy S,Chicago,Cook,IL,60623,US,US/Central,KMDW,2022-09-06 06:53:00,71.0,71.0,78.0,29.45,9.0,NE,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515876,Source2,1,2022-09-06 07:47:00,2022-09-06 08:31:54,26.62875,-81.71624,,,0.0,Crash on Gunnery Rd near Ordnance Rd.,Gunnery Rd N,Lehigh Acres,Lee,FL,33971-5602,US,US/Eastern,KRSW,2022-09-06 07:53:00,80.0,80.0,94.0,30.0,10.0,CALM,0.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515877,Source2,3,2022-09-06 06:47:28,2022-09-06 07:16:46,32.666771000000004,-97.24073,,,0.0,Two lanes blocked and shoulder blocked due to crash on I-20 Eastbound at Exit 442A US-287-BR .,I-20 W,Fort Worth,Tarrant,TX,76119,US,US/Central,KFWS,2022-09-06 06:50:00,72.0,72.0,94.0,29.27,10.0,S,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515878,Source2,1,2022-09-06 06:59:30,2022-09-06 08:06:00,39.765678,-76.672203,,,0.0,Crash on Mt Airy Rd at Prospect Cir.,Prospect Cir,Shrewsbury,York,PA,17361,US,US/Eastern,KTHV,2022-09-06 06:53:00,70.0,70.0,97.0,29.46,10.0,CALM,0.0,0.1,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515879,Source2,2,2022-09-06 05:30:29,2022-09-06 08:05:00,40.422646,-77.010651,,,0.0,Restrictions on exit ramp due to crash on US-22 Eastbound at US-11.,US-22 E,Duncannon,Dauphin,PA,17020,US,US/Eastern,KCXY,2022-09-06 05:56:00,71.0,71.0,90.0,29.59,6.0,CALM,0.0,0.11,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-515880,Source2,1,2022-09-06 07:18:06,2022-09-06 08:03:22,42.384029,-71.241417,,,0.0,Crash on Bacon St at Dale St.,Bacon St,Waltham,Middlesex,MA,02451-7550,US,US/Eastern,KBED,2022-09-06 07:19:00,62.0,62.0,93.0,29.96,2.0,E,5.0,0.09,Rain,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-515881,Source2,3,2022-09-06 07:33:34,2022-09-06 08:03:07,33.895245,-84.26374799999998,,,0.0,Two lanes blocked due to crash on I-285 Eastbound before Exit 32 Chamblee Tucker Rd.,GA-407 W,Atlanta,DeKalb,GA,30340,US,US/Eastern,KPDK,2022-09-06 07:53:00,71.0,71.0,96.0,29.0,10.0,W,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515882,Source2,2,2022-09-06 07:19:39,2022-09-06 08:04:42,40.057125,-82.90370899999998,,,0.0,Crash on I-270 Southbound at Exit 32 Morse Rd.,Outerbelt S,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,2022-09-06 06:51:00,66.0,66.0,93.0,29.17,10.0,NE,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515883,Source2,1,2022-09-06 07:29:45,2022-09-06 07:59:07,39.709373,-75.681526,,,0.0,Crash on DE-2 Robert W Kirkwood Hwy at Pike Creek Rd.,Robert W Kirkwood Hwy,Wilmington,New Castle,DE,19808,US,US/Eastern,KILG,2022-09-06 07:32:00,73.0,73.0,93.0,29.88,3.0,S,9.0,0.25,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515884,Source2,1,2022-09-06 07:33:07,2022-09-06 08:02:22,40.065731,-75.332222,,,0.3799999952316284,Crash on exit ramp from I-76 Westbound at Exit 330 to Balligomingo Rd Westbound.,I-76 E,Wayne,Montgomery,PA,19087,US,US/Eastern,KLOM,2022-09-06 07:35:00,71.0,71.0,98.0,29.66,1.0,WNW,3.0,0.38,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515885,Source2,1,2022-09-06 07:33:07,2022-09-06 08:02:22,40.166012,-75.23091099999998,,,0.0,Crash on Knight Rd at Houston Rd.,Knight Rd,Ambler,Montgomery,PA,19002,US,US/Eastern,KLOM,2022-09-06 07:35:00,71.0,71.0,98.0,29.66,1.0,WNW,3.0,0.38,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515886,Source2,1,2022-09-06 07:14:29,2022-09-06 08:02:26,40.747318,-73.533798,,,0.0,Crash on NY-106 Newbridge Rd at Stewart Ave.,Newbridge Rd,Hicksville,Nassau,NY,11801-3959,US,US/Eastern,KFRG,2022-09-06 07:17:00,74.0,74.0,91.0,29.92,8.0,S,8.0,0.01,Rain,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
